Random Search
id,x,y,cost
6,1456,1804,329
43,1654,1486,638
49,1904,1118,704
33,1893,1017,78
160,1978,992,421
106,2905,891,68
176,3281,586,6
113,3325,479,63
194,3437,588,248
166,3525,715,67
185,3525,1112,27
86,3382,964,27
82,2005,510,381
21,1820,435,299
177,1450,398,52
36,1677,73,103
61,1736,127,313
91,1856,126,523
141,2098,6,25
187,2813,30,216
165,3139,124,509
127,3238,171,238
89,3196,229,303
163,3078,311,182
143,2702,900,336
35,2314,1089,132
0,2249,1105,40
111,2184,746,270
81,2453,462,379
153,2717,358,51
97,2352,181,604
77,2282,296,81
8,1946,680,119
104,1842,787,381
25,1309,801,319
158,1118,954,743
74,1300,1251,646
118,1204,1227,591
98,1116,1294,697
125,804,1364,658
122,425,1514,155
135,277,1305,92
63,32,1428,56
38,70,984,384
27,2,879,400
156,297,653,506
80,673,52,170
190,667,101,52
54,637,536,299
112,845,885,662
121,846,1034,10
198,441,604,470
117,513,566,31
31,632,506,215
5,1191,249,141
78,1152,93,410
175,1131,69,131
45,1060,195,505
136,783,317,486
73,700,487,488
164,655,486,690
193,579,472,333

Local Steepest Edge (Random Path)
id,x,y,cost
193,579,472,333
164,655,486,690
73,700,487,488
136,783,317,486
190,667,101,52
80,673,52,170
45,1060,195,505
142,1120,129,575
175,1131,69,131
78,1152,93,410
5,1191,249,141
177,1450,398,52
25,1309,801,319
182,1595,1058,485
138,1706,1019,244
139,1680,1260,362
11,1777,1185,330
49,1904,1118,704
33,1893,1017,78
104,1842,787,381
56,1911,804,697
144,1992,864,486
160,1978,992,421
39,2132,1084,891
29,2154,1156,28
109,2279,1148,144
35,2314,1089,132
0,2249,1105,40
12,2196,1078,893
111,2184,746,270
8,1946,680,119
82,2005,510,381
77,2282,296,81
81,2453,462,379
153,2717,358,51
106,2905,891,68
124,2932,989,109
86,3382,964,27
176,3281,586,6
180,3274,562,635
163,3078,311,182
165,3139,124,509
127,3238,171,238
89,3196,229,303
103,3241,318,302
114,3431,256,381
113,3325,479,63
194,3437,588,248
166,3525,715,67
185,3525,1112,27
94,3944,1385,108
47,3907,1503,174
148,3825,1576,145
20,3731,1803,11
28,3485,1906,229
149,3388,1945,501
140,3287,1689,60
183,3276,1559,31
62,2964,1170,51
18,2954,1253,65
55,2959,1326,289
152,2909,1748,83
155,2452,1841,197
3,2116,1873,105
70,2012,1975,87
145,2043,1713,221
168,1848,1559,75
195,1882,1616,342
13,1889,1720,411
132,1833,1789,381
169,1713,1818,92
188,1622,1862,198
6,1456,1804,329
134,1424,1502,419
74,1300,1251,646
118,1204,1227,591
98,1116,1294,697
51,1000,1347,314
90,767,1474,99
191,817,1510,609
147,1085,1811,147
10,592,1848,471
133,514,1770,371
122,425,1514,155
135,277,1305,92
63,32,1428,56
102,129,1293,732
38,70,984,384
27,2,879,400
16,119,890,585
1,278,832,247
24,321,724,832
156,297,653,506
198,441,604,470
117,513,566,31
131,555,1117,355
121,846,1034,10
112,845,885,662
54,637,536,299
31,632,506,215
193,579,472,333

